Train_Number,Train_Name,Start_Station,Start_Code,Destination_Station,Destination_Code,Departure,Arrival
18617,Hwh Rnc Intercity Express,Howrah Junction,HWH,Ranchi,RNC,14:16,09:21
12019,Shatabdi Express,Howrah Junction,HWH,Ranchi,RNC,22:25,03:35
53045,Mayurakshi F Pa,Howrah Junction,HWH,Rampur Hat,RPH,15:19,19:37
12347,Rampurhat Express,Howrah Junction,HWH,Rampur Hat,RPH,13:05,03:18
53047,Viswavarati Passenger,Howrah Junction,HWH,Rampur Hat,RPH,13:04,21:39
13043,Hwh Rxl Express,Howrah Junction,HWH,Raxual Junction,RXL,11:34,00:04
3029,Hwh Rxl Special,Howrah Junction,HWH,Raxual Junction,RXL,00:40,16:55
3043,Hwh Rxl Special,Howrah Junction,HWH,Raxual Junction,RXL,22:31,01:49
3543,Hwh Rxl Special,Howrah Junction,HWH,Raxual Junction,RXL,10:10,18:28
13021,Mithila Express,Howrah Junction,HWH,Raxual Junction,RXL,11:05,17:53
22803,Hwh Sbp Superfast Express,Howrah Junction,HWH,Sambalpur,SBP,01:03,19:10
12703,Falaknuma Express,Howrah Junction,HWH,Secunderabad Junction,SC,11:40,04:10
13007,U Abhatoofan Express,Howrah Junction,HWH,Shri Ganganagar,SGNR,20:18,17:51
22894,Hwh Snsi Express,Howrah Junction,HWH,Sarewagar Shirdi,SNSI,23:27,00:56
22831,Hwh Sspn Express,Howrah Junction,HWH,Sai P Nilayam,SSPN,06:55,06:35
12813,Steel Express,Howrah Junction,HWH,Tatanagar Junction,TATA,02:51,01:47
12871,Ispat Express,Howrah Junction,HWH,Titlagarh,TIG,02:49,00:23
12663,Hwh Tpj Express,Howrah Junction,HWH,Tiruchchirapali,TPTY,22:24,17:15
18047,Amaravathi Express,Howrah Junction,HWH,Vasco Da Gama,VSG,22:29,03:44
22863,Hwh Ypr Ac Express,Howrah Junction,HWH,Yesvantpur Junction,YPR,13:55,17:52
12245,Hwh Ypr Duronto,Howrah Junction,HWH,Yesvantpur Junction,YPR,07:47,02:18
12863,Hwh Ypr Express,Howrah Junction,HWH,Yesvantpur Junction,YPR,03:14,19:51
2863,Hwh Ypr Premium,Howrah Junction,HWH,Yesvantpur Junction,YPR,11:19,15:55
,,,,,,,
17020,Hyb Aii Express,Hyderabad Decan,HYB,Ajmer Junction,AII,17:23,14:38
12720,Hyb Aii Superfast Express,Hyderabad Decan,HYB,Ajmer Junction,AII,00:10,10:07
7125,Hyb Jp Special,Hyderabad Decan,HYB,Ajmer Junction,AII,09:18,13:59
7091,Hyb Ald Special,Hyderabad Decan,HYB,Allahabad Junction,ALD,17:24,09:28
57549,Aurangabad Psgr,Hyderabad Decan,HYB,Aurangabad,AWB,19:30,03:13
57130,Hyb Bjp Psgr,Hyderabad Decan,HYB,Bijapur,BJP,20:27,08:54
7011,Hyb Bpa Special,Hyderabad Decan,HYB,Belampalli,BPA,08:25,02:50
7001,Hyb Cct Special,Hyderabad Decan,HYB,Kakrewada Town,CCT,16:00,02:02
18646,East Coast Express,Hyderabad Decan,HYB,Howrah Junction,HWH,13:37,21:01
17003,Hyb Kop Express,Hyderabad Decan,HYB,C Shahumharaj T,KOP,21:47,16:14
11303,Hyb Kop Express,Hyderabad Decan,HYB,C Shahumharaj T,KOP,07:14,05:02
1032,Hyb Kop Special,Hyderabad Decan,HYB,C Shahumharaj T,KOP,12:14,16:52
7003,Hyb Kota Special,Hyderabad Decan,HYB,Kota Junction,KOTA,17:08,05:58
12760,CharmREWAr Express,Hyderabad Decan,HYB,Chennai Central,MAS,17:33,07:23
12604,Chennai Express,Hyderabad Decan,HYB,Chennai Central,MAS,00:52,06:17
6306,Hyb Mas Superfast Special,Hyderabad Decan,HYB,Chennai Central,MAS,04:05,21:44
12702,Hussainsagar Express,Hyderabad Decan,HYB,Mumbai Central,MMCT,14:30,04:05
17032,Mumbai Express,Hyderabad Decan,HYB,Mumbai Central,MMCT,07:05,21:49
12723,Andhra Pradesh Express,Hyderabad Decan,HYB,New Delhi,NDLS,14:08,06:48
17256,Narasapur Express,Hyderabad Decan,HYB,Narasapur,NS,14:23,23:28
12721,Nizamuddin Express,Hyderabad Decan,HYB,Hazrat Nizamuddin,NZM,11:39,19:19
57563,Hyb Pbn Passenger,Hyderabad Decan,HYB,Parbhani Junction,PBN,11:01,19:45
17014,Hyb Pune Express,Hyderabad Decan,HYB,Pune Junction,PUNE,19:23,17:56
7115,Hyb Qln Special,Hyderabad Decan,HYB,Kollam Junction,QLN,16:24,15:09
7109,Hyb Qln Special,Hyderabad Decan,HYB,Kollam Junction,QLN,23:01,05:36
7166,Hyb Qln Special,Hyderabad Decan,HYB,Kollam Junction,QLN,09:11,09:15
7429,Hyb Ru Special,Hyderabad Decan,HYB,Renigunta Junction,RU,14:15,23:56
17005,Hyb Rxl Express,Hyderabad Decan,HYB,Raxual Junction,RXL,02:36,04:10
7128,Hyb Shm Special,Hyderabad Decan,HYB,Shalimar,SHM,21:23,22:55
17230,Sabari Express,Hyderabad Decan,HYB,Trivandrum Cntl,TVC,13:13,01:27
17429,Rayalaseema Express,Hyderabad Decan,HYB,Tirupati,TYPT,07:46,18:35
12728,Godavari Express,Hyderabad Decan,HYB,Vishakapatnam,VSKP,07:20,03:11
7028,Hyb Vskp Special,Hyderabad Decan,HYB,Vishakapatnam,VSKP,17:41,19:27
,,,,,,,
9311,Indb Ajmer Special,Indore Junction Bg,INDB,Ajmer Junction,AII,04:18,19:22
19325,Ind Amritsar Express,Indore Junction Bg,INDB,Amritsar Junction,ASR,08:43,00:08
9302,Indb Bdts Special,Indore Junction Bg,INDB,Bandra Terminus,BDTS,07:10,01:52
21125,Indore Bhind Express,Indore Junction Bg,INDB,Bhind,BIX,07:01,18:28
59389,Bhopal Passenge,Indore Junction Bg,INDB,Bhopal Junction,BPL,02:07,18:54
22186,Bpl Double Deck,Indore Junction Bg,INDB,Bhopal Junction,BPL,18:39,17:11
14319,Indb Barelly Express,Indore Junction Bg,INDB,Bareilly,BRY,03:44,18:29
18233,Narmada Express,Indore Junction Bg,INDB,Bilaspur Junction,BSP,05:58,19:16
19307,Chandigarh Junction Express,Indore Junction Bg,INDB,Chandigarh Junction,CDG,20:50,10:05
9303,Chandigarh Junction Special,Indore Junction Bg,INDB,Chandigarh Junction,CDG,10:23,10:08
59385,Panchvalley Passenger,Indore Junction Bg,INDB,Chhindwara Junction,CWA,11:51,01:54
14317,Ind Ddn Express,Indore Junction Bg,INDB,Dehradun,DDN,02:03,01:15
9456,Gandhidham Special,Indore Junction Bg,INDB,Gandhidham Bg,GNC,18:17,18:24
19310,Indore Gnc Express,Indore Junction Bg,INDB,GandhREWAgar Cap,GNC,22:49,17:48
11125,Ind Gwaliar Express,Indore Junction Bg,INDB,Gwalior,GWL,14:08,11:24
22184,Hbj Double Deck,Indore Junction Bg,INDB,Habibganj,HBG,13:46,19:50
19323,Intercity Express,Indore Junction Bg,INDB,Habibganj,HBG,08:28,19:28
22911,Shipra Express,Indore Junction Bg,INDB,Howrah Junction,HWH,14:39,09:07
19305,Shipra Express,Indore Junction Bg,INDB,Howrah Junction,HWH,03:09,10:04
22941,Inbd Jat S F Express,Indore Junction Bg,INDB,Jammu Tawi,JAT,00:54,05:02
9307,Indb Jat Superfast Special,Indore Junction Bg,INDB,Jammu Tawi,JAT,11:29,00:13
12919,Malwa Express,Indore Junction Bg,INDB,Jammu Tawi,JAT,00:45,06:12
11471,Indb Jbp Express,Indore Junction Bg,INDB,Jabalpur,JBP,00:27,11:57
11702,Jbp Intercity,Indore Junction Bg,INDB,Jabalpur,JBP,23:19,01:32
59307,Indb Aii Link E,Indore Junction Bg,INDB,Jaipur,JP,15:10,08:20
9728,Indb Jp Superfast Special,Indore Junction Bg,INDB,Jaipur,JP,19:32,00:35
12973,Jaipur Express,Indore Junction Bg,INDB,Jaipur,JP,09:30,12:16
12465,Ranthambore Express,Indore Junction Bg,INDB,Jodhpur Junction,JU,18:01,17:01
19802,Intercity Express,Indore Junction Bg,INDB,Kota Junction,KOTA,16:13,02:47
12962,Avantika Express,Indore Junction Bg,INDB,Mumbai Central,MMCT,10:55,04:08
12228,Mumbai Duronto,Indore Junction Bg,INDB,Mumbai Central,MMCT,18:23,05:58
12923,Indb Nagpur Junction Express,Indore Junction Bg,INDB,Nagpur Junction,NGP,15:47,02:09
12913,Trishatabdi Express,Indore Junction Bg,INDB,Nagpur Junction,NGP,03:22,18:00
12415,Nizamuddin Express,Indore Junction Bg,INDB,Hazrat Nizamuddin,NMZ,15:35,20:05
19313,Indb Patna Express,Indore Junction Bg,INDB,Patna Junction,PNBE,03:47,10:23
9305,Indb Patna P Superfast,Indore Junction Bg,INDB,Patna Junction,PNBE,16:40,06:19
22944,Ind Pune Express,Indore Junction Bg,INDB,Pune Junction,PUNE,07:13,12:55
19312,Ind Pune Express,Indore Junction Bg,INDB,Pune Junction,PUNE,12:19,13:19
11704,Rewa Express,Indore Junction Bg,INDB,Rewa,REWA,12:57,11:34
19321,Indb Rjpb Express,Indore Junction Bg,INDB,Rajendra Nagar,RJPB,14:25,12:20
9309,Indb Sealdah Special,Indore Junction Bg,INDB,Sealdah,SDAH,01:59,08:43
22645,Ahilyanagari Express,Indore Junction Bg,INDB,Trivandrum Cntl,TVC,19:07,20:16
19329,Udaipur City Express,Indore Junction Bg,INDB,Udaipur City,UDZ,03:52,09:51
19657,Udaipur City Express,Indore Junction Bg,INDB,Udaipur City,UDZ,02:07,04:55
19301,Yeshvantpur Express,Indore Junction Bg,INDB,Yesvantpur Junction,YPR,11:59,20:43
,,,,,,,
19018,Sau Janata Express,Jamnagar,JAM,Bandra Terminus,BDTS,05:31,02:43
12477,Jam Jat Express,Jamnagar,JAM,Jammu Tawi,JAT,14:30,04:07
19060,ST Intercity,Jamnagar,JAM,SURAT,ST,06:20,03:33
,,,,,,,
19224,Jat Adi Express,Jammu Tawi,JAT,Ahmedabad Junction,ADI,07:10,17:48
2208,Jat Adi Gr Special,Jammu Tawi,JAT,Ahmedabad Junction,ADI,13:06,04:04
12474,Sarvodaya Express,Jammu Tawi,JAT,Ahmedabad Junction,ADI,01:21,11:10
12414,Jammu Aii Express,Jammu Tawi,JAT,Ajmer Junction,AII,02:45,01:11
4132,Jat Ald Premium,Jammu Tawi,JAT,Allahabad Junction,ALD,01:38,16:18
12472,Swaraj Express,Jammu Tawi,JAT,Bandra Terminus,BDTS,16:10,23:44
19028,Vivek Express,Jammu Tawi,JAT,Bandra Terminus,BDTS,13:53,00:24
15098,Amarnath Express,Jammu Tawi,JAT,Bhagalpur,BGP,22:42,08:16
12238,Begampura Express,Jammu Tawi,JAT,Varanasi Junction,BSB,06:11,01:31
19226,Jat Bti Express,Jammu Tawi,JAT,Bhatinda Junction,BTI,09:12,08:48
14502,Jat Bti Express,Jammu Tawi,JAT,Bhatinda Junction,BTI,11:33,03:50
12470,Jat Cnb Express,Jammu Tawi,JAT,Kanpur Central,CNB,23:19,07:38
2452,Jat Cnb Premium,Jammu Tawi,JAT,Kanpur Central,CNB,20:44,14:27
12266,Duronto Express,Jammu Tawi,JAT,Delhi S Rohilla,DEE,13:04,09:47
14646,Shalimar Express,Jammu Tawi,JAT,Delhi,DLI,05:38,12:20
4038,Jat Dli Special,Jammu Tawi,JAT,Delhi,DLI,02:09,05:24
18216,Jat Durg Express,Jammu Tawi,JAT,Durg,DURG,14:17,07:50
12550,Jat Durg Superfast Express,Jammu Tawi,JAT,Durg,DURG,21:09,00:00
15654,Jammu Ghy Express,Jammu Tawi,JAT,Guwahati,GHY,21:07,17:26
15652,Lohit Express,Jammu Tawi,JAT,Guwahati,GHY,08:51,04:33
12588,Jammu Gkp Express,Jammu Tawi,JAT,Gorakhpur Junction,GKP,01:12,11:30
2530,Jat Gkp Premium,Jammu Tawi,JAT,Gorakhpur Junction,GKP,19:34,14:52
5044,Jat Gkp Special,Jammu Tawi,JAT,Gorakhpur Junction,GKP,17:54,00:25
12476,Jat Hapa Express,Jammu Tawi,JAT,Hapa,HAPA,00:09,01:40
12332,Himgiri Express,Jammu Tawi,JAT,Howrah Junction,HWH,07:54,17:12
3004,Jat Hwh Superfast Special,Jammu Tawi,JAT,Howrah Junction,HWH,09:51,08:20
22942,Jat Indb Superfast Express,Jammu Tawi,JAT,Indore Junction Bg,INDB,07:09,08:37
9308,Jat Indb Superfast Special,Jammu Tawi,JAT,Indore Junction Bg,INDB,00:22,17:47
12920,Malwa Express,Jammu Tawi,JAT,Indore Junction Bg,INDB,15:37,04:56
12478,Jat Jamnagr Express,Jammu Tawi,JAT,Jamnagar,JAM,17:21,08:40
11450,Jat Jbp Express,Jammu Tawi,JAT,Jabalpur,JBP,09:24,18:19
12208,Kgm Garib Rath,Jammu Tawi,JAT,Kathgodam,KGM,17:57,00:10
13152,Sealdah Express,Jammu Tawi,JAT,Kolkata,KOAA,10:04,13:57
19804,Jat Kota Express,Jammu Tawi,JAT,Kota Junction,KOTA,01:31,01:18
16032,Andaman Express,Jammu Tawi,JAT,Chennai Central,MAS,22:14,08:29
12492,Maur Dhawaj Express,Jammu Tawi,JAT,Muzaffarpur Junction,MFP,15:17,23:08
2172,Jat Cstm Special,Jammu Tawi,JAT,Mumbai Central,MMCT,19:19,03:07
12426,Jammu RaJPhani,Jammu Tawi,JAT,New Delhi,NDLS,12:33,23:28
11078,Jhelum Express,Jammu Tawi,JAT,Pune Junction,PUNE,09:37,17:35
12356,Archana Express,Jammu Tawi,JAT,Rajendra Nagar,RJPB,07:51,15:53
14610,Hemkunt Express,Jammu Tawi,JAT,Rishikesh,RKSH,09:24,09:48
14714,Jat Sgnr Express,Jammu Tawi,JAT,Shri Ganganagar,SGNR,22:38,01:23
4734,Jat Sgnr Special,Jammu Tawi,JAT,Shri Ganganagar,SGNR,04:28,17:32
18110,Jat Muri Rou Express,Jammu Tawi,JAT,Tatanagar Junction,TATA,13:20,14:56
18102,Muri Express,Jammu Tawi,JAT,Tatanagar Junction,TATA,00:06,04:21
16318,Himsagar Express,Jammu Tawi,JAT,Tirunelveli Junction,TEN,20:01,06:35
16688,Navyug Express,Jammu Tawi,JAT,Tirunelveli Junction,TEN,07:01,19:55
,,,,,,,
12487,Seemanchal Express,Jogbani,JBN,Anand Vihar Terminal,ANVT,20:57,15:59
5720,Jbn Dli Special,Jogbani,JBN,Delhi,DLI,22:21,11:17
13160,Jbn Kolkata Express,Jogbani,JBN,Kolkata,KOAA,09:32,16:26
,,,,,,,
12181,Dayodaya Express,Jabalpur,JBP,Ajmer Junction,AII,00:31,03:34
12160,Jbp Ami Superfast Express,Jabalpur,JBP,Amravati,AMI,13:35,20:29
58870,Jbp Btc Passenger,Jabalpur,JBP,Balaghat Junction,BLGT,15:37,11:49
58868,Jbp Btc Passenger,Jabalpur,JBP,Balaghat Junction,BLGT,13:43,07:34
10002,Satpura Express,Jabalpur,JBP,Balaghat Junction,BLGT,15:50,21:38
1753,Jbp Bsp Special,Jabalpur,JBP,Bilaspur Junction,BSP,04:07,01:46
1755,Jbp Bsp Special,Jabalpur,JBP,Bilaspur Junction,BSP,15:35,22:09
1707,Jbp Durg Special,Jabalpur,JBP,Durg,DURG,17:06,16:47
1709,Jbp Gaya Special,Jabalpur,JBP,Gaya Junction,GAYA,13:10,10:03
12062,Hbj Janshatabdi,Jabalpur,JBP,Habibganj,HBG,06:50,00:45
12530,Intercity Express,Jabalpur,JBP,Habibganj,HBG,14:27,05:15
22188,Intercity Express,Jabalpur,JBP,Habibganj,HBG,02:45,08:30
1674,Jbp Hbj Superfast Special,Jabalpur,JBP,Habibganj,HBG,15:05,14:35
1447,Shaktipunj Express,Jabalpur,JBP,Howrah Junction,HWH,23:08,07:39
11447,Shaktipunj Express,Jabalpur,JBP,Howrah Junction,HWH,15:53,01:05
11701,Indb Intercity,Jabalpur,JBP,Indore Junction Bg,INDB,14:04,13:10
11472,Jbp Indb Express,Jabalpur,JBP,Indore Junction Bg,INDB,22:30,14:13
11449,Jammutawi Express,Jabalpur,JBP,Jammu Tawi,JAT,02:54,03:39
15206,Chitrakut Express,Jabalpur,JBP,Lucknow Ne,LNJ,04:51,16:52
15010,Chitrakut Express,Jabalpur,JBP,Lucknow Ne,LNJ,14:53,15:44
1731,Jbp Chennai Special,Jabalpur,JBP,Chennai Central,MAS,11:23,14:54
2187,Cstm Garibrath,Jabalpur,JBP,Mumbai Central,MMCT,05:28,12:58
1702,Jbp Cstm Special,Jabalpur,JBP,Mumbai Central,MMCT,23:53,03:03
12187,Mumbai Garibrat,Jabalpur,JBP,Mumbai Central,MMCT,19:17,14:56
12192,Jbp Ndls Superfast Express,Jabalpur,JBP,New Delhi,NDLS,05:21,23:06
58840,Jbp RGD Ngp Passenger,Jabalpur,JBP,Nagpur Junction,NGP,01:20,22:50
22181,Jbp Nzm Express,Jabalpur,JBP,Hazrat Nizamuddin,NMZ,09:56,19:13
12189,Mahakaushal Express,Jabalpur,JBP,Hazrat Nizamuddin,NMZ,10:09,17:06
1705,Jabalpur Nyn Special,Jabalpur,JBP,Naini,NYN,14:03,22:26
2181,Jbp Nzm Superfast Special,Jabalpur,JBP,Hazrat Nizamuddin,NZM,19:06,22:21
12121,M P Sampark Kranti,Jabalpur,JBP,Hazrat Nizamuddin,NZM,02:17,15:02
1711,Pnbe Chhat Special,Jabalpur,JBP,Patna Junction,PNBE,23:31,11:15
1656,Jbp Pune Superfast Special,Jabalpur,JBP,Pune Junction,PUNE,01:46,05:32
11451,Intercity Express,Jabalpur,JBP,Rewa,REWA,14:32,21:10
51701,Jbp Rewa Passenger,Jabalpur,JBP,Rewa,REWA,11:03,17:47
1265,Jbp Rewa Special,Jabalpur,JBP,Rewa,REWA,16:28,15:04
11651,Sgrl Intercity,Jabalpur,JBP,Singrauli,SGRL,16:36,13:11
11466,Jbp Somnath Express,Jabalpur,JBP,Somnath,SMNH,15:08,16:49
11464,Jbp Somnath Express,Jabalpur,JBP,Somnath,SMNH,10:02,02:23
12194,Jbp Ypr Superfast Express,Jabalpur,JBP,Yesvantpur Junction,YPR,00:01,03:35
,,,,,,,
11103,Jhs Bdts Express,Jhansi Junction,JHS,Bandra Terminus,BDTS,14:41,12:41
11106,Pratham S Sngrm,Jhansi Junction,JHS,Kolkata,KOAA,20:39,02:40
11109,Jhs Ljn Intercity Express,Jhansi Junction,JHS,Lucknow Ne,LNJ,00:54,21:55
12279,Taj Express,Jhansi Junction,JHS,Hazrat Nizamuddin,NZM,16:11,01:03
,,,,,,,
13072,Jmp Hwh Express,Jamalpur Junction,JMP,Howrah Junction,HWH,22:07,06:20
13410,Bgp Mldt Intercity Express,Jamalpur Junction,JMP,Malda Town,MLDT,06:25,03:11
,,,,,,,
54806,Jp Adi Passnger,Jaipur,JP,Ahmedabad Junction,ADI,21:41,06:48
9426,Jp Adi Special,Jaipur,JP,Ahmedabad Junction,ADI,14:29,14:17
12035,Jp Af Shatabdi,Jaipur,JP,Agra Fort,AF,13:08,02:56
9622,Jp Aii Intercity,Jaipur,JP,Ajmer Junction,AII,10:14,19:51
9626,Jp Aii Superfast Special,Jaipur,JP,Ajmer Junction,AII,07:35,03:15
12404,Jp Ald Express,Jaipur,JP,Allahabad Junction,ALD,19:31,01:21
3564,Jp Asn Special,Jaipur,JP,Asansol Junction,ASN,06:12,06:49
14807,Jp Awr Express,Jaipur,JP,Alwar,AWR,06:16,06:16
19708,Aravali Express,Jaipur,JP,Bandra Terminus,BDTS,21:45,18:09
9725,Jp Bdts Premium,Jaipur,JP,Bandra Terminus,BDTS,16:45,01:59
22934,Jp Bdts Superfast Express,Jaipur,JP,Bandra Terminus,BDTS,10:04,19:16
9044,Jp Bdts Special,Jaipur,JP,Bandra Terminus,BDTS,06:26,00:00
9028,Jp Bdts Special,Jaipur,JP,Bandra Terminus,BDTS,15:14,07:57
9048,Jp Bdts Special,Jaipur,JP,Bandra Terminus,BDTS,20:02,08:22
9026,Jp Bdts Special,Jaipur,JP,Bandra Terminus,BDTS,02:15,09:31
9034,Jp Bdts Special,Jaipur,JP,Bandra Terminus,BDTS,08:40,10:48
9731,Jp Bdts Special,Jaipur,JP,Bandra Terminus,BDTS,11:41,12:50
12980,Jp Bdts Superfast Express,Jaipur,JP,Bandra Terminus,BDTS,02:41,03:45
12468,Jp Bkn Intercity,Jaipur,JP,Bikaner Junction,BKN,12:54,17:24
12970,Jp Cbe Superfast Express,Jaipur,JP,Coimbatore Junction,CBE,00:31,15:55
19717,Jp Cdg Intercity,Jaipur,JP,Chandigarh Junction,CDG,12:06,00:22
9705,Jp Dee Ac Express,Jaipur,JP,Delhi S Rohilla,DEE,22:44,19:59
18214,Jp Durg Express,Jaipur,JP,Durg,DURG,20:26,04:52
8214,Jp Durg Special,Jaipur,JP,Durg,DURG,05:22,23:20
9717,Jp Durg Special,Jaipur,JP,Durg,DURG,15:42,02:21
54833,Jp Hsr Passenger,Jaipur,JP,Hisar,HSR,14:12,03:50
9703,Jp Hwh Special,Jaipur,JP,Howrah Junction,HWH,23:31,21:13
19711,Jp Bpl Express,Jaipur,JP,Indore Junction Bg,INDB,03:17,06:45
12974,Jp Indb Express,Jaipur,JP,Indore Junction Bg,INDB,05:25,08:51
22478,Jp Ju Superfast Express,Jaipur,JP,Jodhpur Junction,JU,10:35,12:41
9727,Jp Koaa Premium,Jaipur,JP,Kolkata,KOAA,13:25,19:45
19709,Kavi Guru Express,Jaipur,JP,Kamakhya,KYQ,17:50,23:50
19715,Jp Ljn Express,Jaipur,JP,Lucknow Ne,LNJ,05:11,17:40
9707,Jp Ljn Express,Jaipur,JP,Lucknow Ne,LNJ,02:57,14:39
12968,Jp Madras Express,Jaipur,JP,Chennai Central,MAS,13:56,22:42
9726,Duronto Special,Jaipur,JP,Mumbai Central,MMCT,12:32,10:22
12240,Jp Bct Duronto,Jaipur,JP,Mumbai Central,MMCT,13:05,14:58
12956,Jp Bct Supfast,Jaipur,JP,Mumbai Central,MMCT,03:17,06:09
12976,Jp Mysore Express,Jaipur,JP,Mysore Junction,MYS,04:29,12:26
11204,Jp Ngp Express,Jaipur,JP,Nagpur Junction,NGP,21:23,22:38
4551,Jp Nldm Special,Jaipur,JP,Nangal Dam,NLDM,06:24,14:27
19574,Jp Okha Express,Jaipur,JP,Okha,OKHA,02:15,18:23
12940,Jp Pune Superfast Express,Jaipur,JP,Pune Junction,PUNE,02:16,23:06
9759,Jp Pune Special,Jaipur,JP,Pune Junction,PUNE,05:32,10:36
59802,Jp Rtm Fastpass,Jaipur,JP,Ratlam Junction,RTM,00:10,16:33
9736,Jp Sc Special,Jaipur,JP,Secunderabad Junction,SC,07:58,16:08
19713,Jp Sc Express,Jaipur,JP,Secunderabad Junction,SC,03:27,01:51
12985,Dee Double Dcke,Jaipur,JP,Delhi S Rohilla,SLN,23:35,02:26
22985,Dee Double Dcke,Jaipur,JP,Delhi S Rohilla,SLN,06:47,22:56
9715,Jp Sur Special,Jaipur,JP,Solapur Junction,SUR,23:19,09:56
9713,Jp Sur Special,Jaipur,JP,Solapur Junction,SUR,06:45,19:38
9767,Jp Swm Express Special,Jaipur,JP,Sawai Madhopur,SWM,10:30,20:47
12992,Jp Udz Express,Jaipur,JP,Udaipur City,UDZ,17:29,04:58
9721,Jp Udz Superfast Special,Jaipur,JP,Udaipur City,UDZ,09:29,05:55
6512,Jp Ypr Express,Jaipur,JP,Yesvantpur Junction,YPR,17:10,21:27
2696,Jp Ypr Premium,Jaipur,JP,Yesvantpur Junction,YPR,15:34,00:59
6530,Jp Ypr Special,Jaipur,JP,Yesvantpur Junction,YPR,16:04,15:03
22696,Jp Ypr Suvidha,Jaipur,JP,Yesvantpur Junction,YPR,03:54,09:57
,,,,,,,
19064,Jsm Bdts Express,Jaisalmer,JSR,Bandra Terminus,BDTS,19:32,04:53
22932,Jsm Bdts Superfast,Jaisalmer,JSR,Bandra Terminus,BDTS,09:35,05:55
9046,Jsm Bdts Special,Jaisalmer,JSR,Bandra Terminus,BDTS,16:31,09:49
14701,Jsm Bkn Express,Jaisalmer,JSR,Bikaner Junction,BKN,04:15,14:18
14660,Jsm Dli Express,Jaisalmer,JSR,Delhi,DLI,17:20,12:00
12372,Jsm Hwh Superfast Express,Jaisalmer,JSR,Howrah Junction,HWH,21:03,08:06
9710,Jsm Jp Express,Jaisalmer,JSR,Jaipur,JP,14:03,09:38
14809,Jsm Ju Express,Jaisalmer,JSR,Jodhpur Junction,JU,20:49,10:27
4802,Jsm Ju Special,Jaisalmer,JSR,Jodhpur Junction,JU,05:34,21:38
14703,Jsm Lgh Express,Jaisalmer,JSR,Lalgarh Junction,LGH,09:59,02:31
,,,,,,,
54801,Ju Aii Fast Passenger,Jodhpur Junction,JU,Ajmer Junction,AII,20:50,21:59
9618,Ju Aii Special,Jodhpur Junction,JU,Ajmer Junction,AII,20:33,06:58
9614,Ju Aii Urs Special,Jodhpur Junction,JU,Ajmer Junction,AII,20:39,21:45
9020,Ju Bdts Special,Jodhpur Junction,JU,Bandra Terminus,BDTS,17:56,04:10
12479,Surya Nagri Express,Jodhpur Junction,JU,Bandra Terminus,BDTS,23:01,07:29
9054,Bgkt Bct Special,Jodhpur Junction,JU,Valsad,BL,14:46,14:15
19056,Ju Bl Express,Jodhpur Junction,JU,Valsad,BL,03:32,17:02
54812,Ju Bpl Passenger,Jodhpur Junction,JU,Bhopal Junction,BPL,04:59,10:04
14864,Marudhar Express,Jodhpur Junction,JU,Varanasi Junction,BSBS,22:16,19:04
14866,Marudhar Express,Jodhpur Junction,JU,Varanasi Junction,BSBS,07:47,16:57
14854,Marudhar Express,Jodhpur Junction,JU,Varanasi Junction,BSBS,22:37,01:20
54704,Ju Bti Pasenger,Jodhpur Junction,JU,Bhatinda Junction,BTI,14:54,01:44
22481,Ju Dee Superfast,Jodhpur Junction,JU,Delhi S Rohilla,DEE,22:12,03:37
12464,Rjsthn S Kranti,Jodhpur Junction,JU,Delhi S Rohilla,DEE,06:02,20:43
12462,Mandor Express,Jodhpur Junction,JU,Delhi,DLI,11:32,01:14
14801,Ju Gimb Express,Jodhpur Junction,JU,Gandhidham Bg,GIMB,07:10,23:32
22483,Ju Gimb Superfast Express,Jodhpur Junction,JU,Gandhidham Bg,GIMB,10:51,13:39
4823,Ju Hwh Superfast Special,Jodhpur Junction,JU,Howrah Junction,HWH,18:19,18:00
12308,Ju Hwh Supfast,Jodhpur Junction,JU,Howrah Junction,HWH,08:26,02:54
12466,Intercity Express,Jodhpur Junction,JU,Indore Junction Bg,INDB,00:30,05:56
22477,Ju Jp Superfast Express,Jodhpur Junction,JU,Jaipur,JP,03:30,23:09
14810,Ju Jsm Express,Jodhpur Junction,JU,Jaisalmer,JSM,14:56,06:54
4801,Ju Jsmspl,Jodhpur Junction,JU,Jaisalmer,JSM,21:54,08:11
16126,Ju Ms Express,Jodhpur Junction,JU,Chennai Egmore,MS,00:05,10:58
4825,Ju Pune Superfast Special,Jodhpur Junction,JU,Pune Junction,PUNE,08:01,15:09
18474,Ju Puri Express,Jodhpur Junction,JU,Puri,PURI,01:30,05:02
4821,Ju Sdah Premium,Jodhpur Junction,JU,Sealdah,SDAH,13:52,22:13
,,,,,,,
12569,Jyg Anvt G Rath,Jaynagar,JYG,Anand Vihar Terminal,ANVT,20:44,08:35
3586,Jyg Asn Special,Jaynagar,JYG,Asansol Junction,ASN,15:30,02:05
14649,Saryu Yamuna Express,Jaynagar,JYG,Amritsar Junction,ASR,16:50,23:21
14673,Shaheed Express,Jaynagar,JYG,Amritsar Junction,ASR,10:00,09:57
13225,Intercity Express,Jaynagar,JYG,Danapur Junction,DNR,12:33,06:36
13136,Jyg Koaa Express,Jaynagar,JYG,Kolkata,KOAA,13:08,03:08
